gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2841384671	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113233	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713825	13.106215	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113233				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.742Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841358663	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172100390	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711009	13.107935	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172100390				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:42.785Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841210219	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004705	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.580635	13.147698	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004705				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:14.286Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841178507	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263280	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711536	13.107842	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263280				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:14.451Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841134539	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263285	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	30	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715391	13.102565	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263285				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:08.277Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841104057	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004689	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.5743	13.135005	30.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004689				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.429Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841095872	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168465542	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.771626	13.092396	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168465542				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:13.591Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841091045	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169851881	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Gaisberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.771854	13.092921	25.0						2019-04-08T00:00:00	8	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169851881				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:19.468Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841067695	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263276	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711316	13.10641	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263276				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:45.670Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2841030551	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168464428	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.772106	13.093563	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168464428				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:13.486Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2840688813	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/179563782	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Thalgau		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.834629	13.231473	25.0						2019-09-14T00:00:00	14	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.179563782				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:35.105Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2840142681	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113229	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.712875	13.106809	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113229				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:33.090Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839646741	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/186851026	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802071	13.050813	25.0						2020-03-18T00:00:00	18	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.186851026				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:41.664Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839585787	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189808287	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.933311	13.067367	25.0						2020-04-27T00:00:00	27	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189808287				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:48.269Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839529183	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189591961	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.575943	13.139562	25.0						2020-04-24T00:00:00	24	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189591961				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:04.811Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839435899	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/184719441	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Plainfeld		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.836992	13.162454	5.0						2019-09-29T00:00:00	29	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.184719441				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:55.560Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839252328	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189205439	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Faistenau		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.756077	13.243778	25.0						2020-04-20T00:00:00	20	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189205439				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:46.811Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839219913	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/187563143	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Koppl		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.827206	13.107926	25.0						2019-10-06T00:00:00	6	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.187563143				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:08.453Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839181789	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189714239	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Gaisberg		PRESENT	20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.771898	13.094956	25.0						2020-04-17T00:00:00	17	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189714239				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:43.710Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2839018173	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/186776728	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.933342	13.067644	25.0						2020-03-17T00:00:00	17	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.186776728				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:23.949Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838936406	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/180494781	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711987	13.102057	25.0						2019-10-06T00:00:00	6	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.180494781				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:56.244Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838935614	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/182029857	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715607	13.103105	25.0						2019-11-08T00:00:00	8	11	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.182029857				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:09.289Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838884493	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/184719437	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Plainfeld		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.837013	13.162825	5.0						2019-09-24T00:00:00	24	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.184719437				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:25.684Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838849203	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/187939284	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.767467	13.102083	25.0						2020-04-05T00:00:00	5	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.187939284				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:49.736Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838765889	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/186424281	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802246	13.051646	25.0						2020-03-11T00:00:00	11	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.186424281				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:48.946Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838567779	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/188412523	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Großgmain		PRESENT	50	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.725104	12.939005	10.0						2020-04-11T00:00:00	11	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.188412523				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:20.733Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838537525	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/183412298	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.80228	13.051414	25.0						2019-12-25T00:00:00	25	12	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.183412298				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:54.505Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838356042	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/175152080	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.768792	13.091188	25.0						2019-06-21T00:00:00	21	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.175152080				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:54.330Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838321261	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/186425714	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.80209	13.051619	25.0						2020-03-11T00:00:00	11	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.186425714				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:20.179Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838267988	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/177069566	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Faistenau		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.779706	13.214933	25.0						2019-07-17T00:00:00	17	7	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.177069566				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:13.623Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838162260	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/180815127	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Bergheim		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.844963	13.054935	25.0						2019-10-11T00:00:00	11	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.180815127				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.757Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838153535	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178012955	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Koppl		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.823769	13.096208	25.0						2019-08-15T00:00:00	15	8	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.178012955				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:42.842Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838133552	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/185777391	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802292	13.051749	25.0						2020-02-23T00:00:00	23	2	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.185777391				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:50.577Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838128483	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113224	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.71323	13.107725	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113224				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:28.910Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838128471	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172098583	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715353	13.104632	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172098583				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:28.904Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2838038239	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171637072	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.767959	13.127941	100.0						2019-04-27T00:00:00	27	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171637072				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:54.928Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
