Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
600276,Breaking Point: Challenge on Alaska's Mt. Hunter,Glenn Randall,"Randall, Glenn",,"=""0960945237""","=""9780960945238""",0,3.89,Chockstone Pr,Paperback,135,1984,1984,,2018/07/23,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
20505913,La autopista del sur,Julio Cortázar,"Cortázar, Julio",,"=""""","=""""",0,4.23,,ebook,39,,,,2018/07/23,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
139253,The House on Mango Street,Sandra Cisneros,"Cisneros, Sandra",,"=""0679734775""","=""9780679734772""",5,3.67,Vintage,Paperback,110,2009,1984,2018/07/23,2018/06/23,,,read,,,,1,,,0,,,,,
22911024,Kastelau,Charles Lewinsky,"Lewinsky, Charles",,"=""3312006309""","=""9783312006304""",0,3.62,Verlag Nagel & Kimche AG ,Hardcover,400,2014,2014,,2018/06/24,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""0375831002""","=""9780375831003""",5,4.38,Alfred A. Knopf,Hardcover,552,2006,2005,2018/06/24,2017/12/02,,,read,,,,1,,,0,,,,,
1042943,The Power of Maps,Denis Wood,"Wood, Denis",,"=""0898624932""","=""9780898624939""",0,3.47,The Guilford Press,Paperback,248,1992,1992,,2018/04/29,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
895185,The Ghost,Robert   Harris,"Harris, Robert",,"=""0091796261""","=""9780091796266""",4,3.73,Hutchinson Radius,Hardcover,384,2007,2007,2018/03/30,2012/12/29,,,read,,,,1,,,0,,,,,
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",0,4.34,Hill & Wang,Paperback,115,2006,1956,,2018/03/10,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
3462,The Rescue,Nicholas Sparks,"Sparks, Nicholas",,"=""0446696129""","=""9780446696128""",3,4.11,Grand Central Publishing,Paperback,352,2005,2000,2018/02/05,2017/12/11,,,read,,,,1,,,0,,,,,
22435,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,"Greene, Brian",,"=""0965900584""","=""9780965900584""",0,4.10,Alfred Knopf,Paperback,569,2004,2003,,2018/01/12,to-read,to-read (#72),to-read,,,,0,,,0,,,,,
34621709,El jazz de la física: El vínculo secreto entre la música y la estructura del universo,Stephon Alexander,"Alexander, Stephon",Ambrosio García Leal,"=""""","=""""",0,3.60,Tusquets Editores S.A.,Kindle Edition,291,2017,2016,,2018/01/12,to-read,to-read (#71),to-read,,,,0,,,0,,,,,
17825785,Desayuno con partículas,Sonia Fernández-Vidal,"Fernández-Vidal, Sonia",Francesc Miralles,"=""8401348137""","=""9788401348136""",0,3.79,Plaza & Janés,Paperback,278,2013,2013,,2018/01/12,to-read,to-read (#70),to-read,,,,0,,,0,,,,,
459134,Obsessive Genius: The Inner World of Marie Curie,Barbara Goldsmith,"Goldsmith, Barbara",,"=""0393327485""","=""9780393327489""",0,4.04,W. W. Norton  Company,Paperback,272,2005,2005,,2018/01/12,to-read,to-read (#69),to-read,,,,0,,,0,,,,,
17839962,S=EX2: la ciencia del sexo,Pere Estupinyà,"Estupinyà, Pere",Mikel Urmeneta (Kukuxumusu),"=""8499922384""","=""9788499922386""",0,4.37,Debate,Paperback,488,2013,2013,,2018/01/12,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
9617051,Los tres primeros minutos del universo,Steven Weinberg,"Weinberg, Steven",Néstor A. Míguez,"=""8420683949""","=""9788420683942""",0,4.09,Alianza Editorial Sa,Paperback,207,2009,1977,,2018/01/12,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
33013805,Los dragones del Edén,Carl Sagan,"Sagan, Carl",Rafael Andreu,"=""8498928052""","=""9788498928051""",0,4.18,Crítica,Paperback,259,2015,1977,,2018/01/12,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
25838588,La Partícula Divina,Leon M. Lederman,"Lederman, Leon M.",Dick Teresi,"=""""","=""9788484329688""",0,4.15,Crítica,Paperback,616,,1993,,2018/01/12,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
13453352,La física del futuro,Michio Kaku,"Kaku, Michio",,"=""""","=""9788499921358""",0,4.00,Random House Mandori,Kindle Edition,528,2011,2011,,2018/01/12,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,"Ford, Jamie",,"=""0345505336""","=""9780345505330""",0,4.02,Ballantine Books,Hardcover,290,2009,2009,,2018/01/12,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
15706286,"The Rose of Fire (The Cemetery of Forgotten Books, #2.5)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""""","=""""",0,3.74,HarperCollins ebooks,Kindle Edition,36,2012,2012,,2018/01/12,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
18773989,"The Watcher in the Shadows (Niebla, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""031604475X""","=""9780316044752""",0,3.80,"Little, Brown Books for Young Readers",Paperback,288,2014,1995,,2018/01/12,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
9440324,"The Midnight Palace (Niebla, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0316044733""","=""9780316044738""",0,3.62,"Little, Brown and Company",Hardcover,301,2011,1994,,2018/01/12,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
13623012,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0062206281""","=""9780062206282""",0,4.06,Harper,Hardcover,278,2012,2011,,2018/01/12,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
31700489,"El laberinto de los espíritus (El cementerio de los libros olvidados, #4)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8408163388""","=""9788408163381""",0,4.50,Planeta,Hardcover,928,2016,2016,,2018/01/12,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
32283133,"Origin (Robert Langdon, #5)",Dan Brown,"Brown, Dan",,"=""0385514239""","=""9780385514231""",3,3.87,Doubleday,Hardcover,456,2017,2017,2018/01/10,2017/12/21,,,read,,,,1,,,0,,,,,
3972799,Scarred Hearts,Max Blecher,"Blecher, Max",Henry Howard,"=""1905847181""","=""9781905847181""",0,3.97,Old Street Publishing,Hardcover,227,2008,1937,,2018/01/09,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",4,3.99,Anchor Books,Paperback,207,1997,1996,2018/01/08,2017/10/30,,,read,,,,1,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Francis Scott Fitzgerald,"=""""","=""""",0,3.93,Scribner,Paperback,200,2004,1925,,2018/01/08,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
30754980,"Big Mushy Happy Lump (Sarah's Scribbles, #2)",Sarah Andersen,"Andersen, Sarah",,"=""1449479618""","=""9781449479619""",0,4.26,Andrews McMeel Publishing,Paperback,128,2017,2017,,2017/12/21,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
31371728,My Lovely Wife in the Psych Ward,Mark Lukach,"Lukach, Mark",,"=""006242291X""","=""9780062422910""",0,4.09,Harper Wave,Hardcover,305,2017,2017,,2017/12/21,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
34466922,Sleeping Beauties,Stephen King,"King, Stephen",Owen King,"=""150116340X""","=""9781501163401""",0,3.73,Scribner,Hardcover,702,2017,2017,,2017/12/21,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
30153293,All Our Wrong Todays,Elan Mastai,"Mastai, Elan",,"=""1101985135""","=""9781101985137""",0,3.77,Dutton Books,Hardcover,373,2017,2017,,2017/12/21,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",0,3.67,Crown,Hardcover,305,2017,2017,,2017/12/21,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García","Gregory Rabassa, Seçkin Selvi","=""""","=""""",0,4.09,Harper,Mass Market Paperback,417,2003,1967,,2017/12/02,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.12,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2017/12/02,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",4,4.18,W.W. Norton & Company (NYC),Paperback,218,2005,1996,2017/12/02,2017/11/23,,,read,,,,1,,,0,,,,,
22206,Lullaby,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0099437961""","=""9780099437963""",0,3.73,Vintage,Paperback,260,2003,2002,,2017/11/26,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
2658952,Eu Receberia as Piores Notícias dos Seus Lindos Lábios,Marçal Aquino,"Aquino, Marçal",,"=""853590736X""","=""9788535907360""",4,4.30,Companhia das Letras,Paperback,232,2005,2005,2017/11/09,2017/10/30,,,read,,,,1,,,0,,,,,
13643709,"Abgeschnitten (Paul Herzfeld, #3)",Sebastian Fitzek,"Fitzek, Sebastian",Michael Tsokos,"=""3426199262""","=""9783426199268""",0,4.17,Droemer,Hardcover,400,2012,2013,,2017/11/07,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
12875258,Tell the Wolves I'm Home,Carol Rifka Brunt,"Brunt, Carol Rifka",,"=""0679644199""","=""9780679644194""",0,4.03,Random House,Hardcover,360,2012,2012,,2017/11/07,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
45974,The Book of Disquiet,Fernando Pessoa,"Pessoa, Fernando","Richard Zenith, Orhan Tuncel","=""0141183047""","=""9780141183046""",0,4.44,Penguin Classics,Paperback,544,2002,1982,,2017/10/31,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
5069801,Los que se van,Demetrio Aguilera Malta,"Malta, Demetrio Aguilera","Joaquín Gallegos Lara, Enrique Gil Gilbert","=""8495594862""","=""""",0,3.81,El Universo,Hardcover,134,2002,1930,,2017/10/21,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
8621850,The Queen of Water,Laura Resau,"Resau, Laura",María Virginia Farinango,"=""0385738978""","=""9780385738972""",0,4.13,Delacorte Books for Young Readers,Hardcover,368,2011,2011,,2017/10/21,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
22535503,Finding Jake,Bryan Reardon,"Reardon, Bryan",,"=""0062339486""","=""9780062339485""",5,3.96,William Morrow,Hardcover,264,2015,2015,2017/09/30,2017/08/06,,,read,,,,1,,,0,,,,,
25378382,Das Joshua-Profil,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3785725450""","=""9783785725450""",4,3.91,Bastei Lübbe,Hardcover,432,2015,2015,2017/09/20,2017/09/14,,,read,,,,1,,,0,,,,,
16156645,Der Nachtwandler,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426503743""","=""9783426503744""",5,3.88,Knaur Taschenbuch Verlag,Paperback,320,2013,2011,2017/09/14,2017/09/10,,,read,,,,1,,,0,,,,,
18487675,Noah,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3785724829""","=""9783785724828""",4,3.96,Bastei Lübbe,Hardcover,559,2013,2013,2017/09/10,2017/09/03,,,read,,,,1,,,0,,,,,
2768599,Das Kind,Sebastian Fitzek,"Fitzek, Sebastian",Simon Jäger,"=""3426197820""","=""9783426197820""",4,3.75,Droemer,Hardcover,389,2008,2007,2017/09/03,2017/08/31,,,read,,,,1,,,0,,,,,
22022939,Passagier 23,Sebastian Fitzek,"Fitzek, Sebastian",,"=""342619919X""","=""9783426199190""",5,4.03,Droemer Knaur,Hardcover,426,2014,2014,2017/08/30,2017/08/21,,,read,,,,1,,,0,,,,,
4842437,Der Seelenbrecher,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426637928""","=""9783426637920""",5,4.10,Droemer/Knaur,Paperback,368,2008,2008,2017/08/21,2017/08/21,,,read,,,,1,,,0,,,,,
331653,Die Therapie,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426633094""","=""9783426633090""",5,4.15,Droemer/Knaur,Paperback,336,2006,2006,2017/08/14,2017/08/08,,,read,,,,1,,,0,,,,,
1663274,Esplendor de Portugal,António Lobo Antunes,"Antunes, António Lobo",,"=""8478446141""","=""9788478446148""",0,4.04,Siruela,Paperback,393,2003,1997,,2017/08/06,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
1141361,Fado Alexandrino,António Lobo Antunes,"Antunes, António Lobo",,"=""0802134211""","=""9780802134219""",0,4.15,Grove Press,Paperback,497,1995,1983,,2017/08/06,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
2663595,Moïra,Julien Green,"Green, Julien",António de Sousa,"=""""","=""""",0,3.70,Ulisseia,Hardcover,276,1973,1950,,2017/08/06,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
6193565,La sombra,John Katzenbach,"Katzenbach, John",Laura Paredes,"=""8466617752""","=""9788466617758""",4,3.81,Ediciones B,Pasta blanda,464,2008,1995,2017/03/04,2017/03/04,,,read,,,,1,,,0,,,,,
17286219,OpenIntro Statistics,David M. Diez,"Diez, David M.","Christopher D. Barr, Mine Çetinkaya-Rundel","=""1478217200""","=""9781478217206""",5,4.08,CreateSpace Independent Publishing Platform,Paperback,416,2012,2012,2017/06/26,2017/06/26,,,read,,,,1,,,0,,,,,
16803850,Secondary Data Sources for Public Health: A Practical Guide. Pratical Guides to Biostatistics and Epidemiology.,Sarah Boslaugh,"Boslaugh, Sarah",,"=""1280815752""","=""9781280815751""",3,2.50,Cambridge University Press,ebook,152,2010,2007,2017/06/26,2017/06/26,,,read,,,,1,,,0,,,,,
723463,An Introduction to Statistical Methods and Data Analysis,R. Lyman Ott,"Ott, R. Lyman",Michael T. Longnecker,"=""0534251226""","=""9780534251222""",4,3.59,Duxbury Resource Center,Hardcover,1152,2000,1984,2017/06/26,2017/06/26,,,read,,,,1,,,0,,,,,
66249,El universo en una cáscara de nuez,Stephen Hawking,"Hawking, Stephen",,"=""8484322939""","=""9788484322931""",5,4.17,Critica,Hardcover,216,2002,2001,2017/04/23,2017/03/18,,,read,"""Sería una triste ironía que el motivo por el cual no hemos sido contactados por extraterrestres fuera que cuando una civilización alcanza nuestro estadio de desarrollo deviene inestable y se autodestruye"".",,,1,,,0,,,,,
1280700,The Death List,Paul Johnston,"Johnston, Paul",,"=""0778324818""","=""9780778324812""",0,3.62,MIRA,Hardcover,410,2007,2007,,2017/04/16,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
21083719,Human Universe,Brian Cox,"Cox, Brian",Andrew    Cohen,"=""0007488807""","=""9780007488803""",0,4.29,William Collins,Hardcover,288,2014,2014,,2017/04/16,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
30075802,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Amanda Lovelace,"Lovelace, Amanda",,"=""1532913680""","=""9781532913686""",0,3.85,CreateSpace,Paperback,156,2016,2016,,2017/03/18,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
18209305,My Brief History,Stephen Hawking,"Hawking, Stephen",,"=""0345535286""","=""9780345535283""",0,3.59,Bantam,Hardcover,126,2013,2013,,2017/03/18,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
67931,The Analyst,John Katzenbach,"Katzenbach, John",,"=""0552150215""","=""9780552150217""",5,4.13,Corgi,Paperback,491,2003,2002,2017/03/18,2017/03/11,,,read,,,,1,,,0,,,,,
33151805,Into the Water,Paula Hawkins,"Hawkins, Paula",,"=""0735211205""","=""9780735211209""",0,3.59,Riverhead Books,Hardcover,386,2017,2017,,2017/03/12,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
31578642,A Glitch in the System,Adam Aust,"Aust, Adam",,"=""153680021X""","=""9781536800210""",0,3.97,CreateSpace Independent Publishing Platform,Paperback,252,2016,,,2017/03/06,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
27362503,It Ends with Us,Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",0,4.40,Atria Books,Kindle Edition,385,2016,2016,,2017/03/06,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",0,4.57,St. Martin's Press,Hardcover,440,2015,2015,,2017/03/06,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
26247008,Truly Madly Guilty,Liane Moriarty,"Moriarty, Liane",,"=""1250069793""","=""9781250069795""",0,3.57,Flatiron Books,Hardcover,415,2016,2016,,2017/03/06,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
3322642,Un Type Merveilleux,Christine Arnothy,"Arnothy, Christine",,"=""2245001087""","=""9782245001080""",2,3.38,Club pour vous Hachette,Mass Market Paperback,380,1974,1972,2017/03/05,2016/12/24,,,read,,,,1,,,0,,,,,
67006,Los renglones torcidos de Dios,Torcuato Luca de Tena,"Tena, Torcuato Luca de",,"=""9681311884""","=""9789681311889""",5,4.24,,,512,,1979,2017/02/24,2017/02/19,,,read,,,,1,,,0,,,,,
46171,Rayuela,Julio Cortázar,"Cortázar, Julio",Andrés Amorós,"=""8437604575""","=""9788437604572""",0,4.23,Cátedra,Paperback,752,2010,1963,,2016/12/14,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
449573,The Theory of Everything: The Origin and Fate of the Universe,Stephen Hawking,"Hawking, Stephen",,"=""0641587716""","=""9780641587719""",5,4.18,New Millennium Entertainment,Hardcover,176,2002,2002,2017/02/04,2017/01/30,,,read,,,,1,,,0,,,,,
67938,La historia del loco,John Katzenbach,"Katzenbach, John",,"=""8466619461""","=""9788466619462""",4,3.99,Ediciones B,Paperback,544,2007,2004,2017/01/28,2017/01/15,,,read,,,,1,,,0,,,,,
33553591,Animales fantásticos y dónde encontrarlos,J.K. Rowling,"Rowling, J.K.","Alicia Dellepiane, Newt Scamander","=""8498383285""","=""9788498383287""",5,3.97,Salamandra,Paperback,96,2001,2001,2017/01/08,2017/01/07,,,read,,,,1,,,0,,,,,
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""039333810X""","=""9780393338102""",0,4.07,W. W. Norton & Company,Paperback,464,2010,1999,,2017/01/01,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
10959,Sophie's World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",3,3.94,Phoenix,Paperback,403,1995,1991,2016/12/23,2014/07/20,,,read,,,,1,,,0,,,,,
4759070,El libro de los hechos insólitos,Gregorio Doval,"Doval, Gregorio",,"=""8420657387""","=""9788420657387""",0,3.57,Alianza Editorial,Paperback,520,2005,1998,,2016/12/14,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
24704691,El Arte de la Guerra,Sun Tzu,"Tzu, Sun",,"=""""","=""""",3,3.97,,Kindle Edition,43,2011,-500,2016/11/26,2016/11/26,,,read,,,,1,,,0,,,,,
16532,Of Love and Shadows,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0553383833""","=""9780553383836""",4,3.98,Dial Press Trade Paperback,Paperback,304,2005,1984,2016/11/15,2014/09/20,,,read,,,,1,,,0,,,,,
38787,Pedro Páramo,Juan Rulfo,"Rulfo, Juan","Margaret Sayers Peden, Susan Sontag","=""0802133908""","=""9780802133908""",4,4.06,Grove Press,Paperback,128,1994,1955,2016/11/14,2016/11/07,,,read,,,,1,,,0,,,,,
916395,The Assassini,Thomas Gifford,"Gifford, Thomas",,"=""0553287400""","=""9780553287400""",4,3.72,Bantam,Paperback,688,1991,1990,2016/11/06,2016/09/18,,,read,,,,1,,,0,,,,,
29069989,"Harry Potter and the Cursed Child, Parts 1 & 2 (Harry Potter #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""1338099132""","=""9781338099133""",4,3.59,Arthur A. Levine Books,Hardcover,309,2016,2016,2016/10/31,2016/10/30,,,read,,,,1,,,0,,,,,
11602337,"Abducted (Lizzy Gardner, #1)",T.R. Ragan,"Ragan, T.R.",,"=""""","=""""",0,4.01,,Kindle Edition,347,2011,2011,,2016/10/02,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
18635113,Elizabeth Is Missing,Emma Healey,"Healey, Emma",,"=""0062309668""","=""9780062309662""",0,3.72,Harper,Hardcover,320,2014,2014,,2016/10/02,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
71728,Jonathan Livingston Seagull,Richard Bach,"Bach, Richard",Russell Munson,"=""0743278909""","=""9780743278904""",3,3.85,Scribner,Paperback,112,2006,1970,2008/12/11,2012/09/26,,,read,,,,1,,,0,,,,,
12522984,A la costa,Luis Alfredo Martínez,"Martínez, Luis Alfredo",,"=""""","=""""",2,3.81,Libresa,Paperback,263,2005,1904,2009/03/07,2012/09/26,,,read,,,,1,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",4,3.72,Pocket Books,Mass Market Paperback,556,2002,2001,2012/01/04,2012/02/10,,,read,,,,1,,,0,,,,,
10592,Carrie,Stephen King,"King, Stephen",Sissy Spacek,"=""1416524304""","=""9781416524304""",3,3.97,Pocket Books,Mass Market Paperback,253,2005,1974,2015/01/04,2015/01/18,,,read,,,,1,,,0,,,,,
4520,"El príncipe de la niebla (Trilogía de la Niebla, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""0061284386""","=""9780061284380""",5,3.74,Rayo,Hardcover,230,2006,1993,2015/08/11,2015/08/16,,,read,,,,1,,,0,,,,,
184834,"La sombra del viento (El cementerio de los libros olvidados, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""0974872407""","=""9780974872407""",5,4.27,Planeta Publishing,Paperback,478,2006,2001,2016/01/20,2015/11/14,,,read,,,,1,,,0,,,,,
9469076,El profesor,John Katzenbach,"Katzenbach, John",Julio Sierra,"=""""","=""9788483651865""",5,3.91,Suma de letras,Hardcover,528,2010,2012,2016/08/24,2016/09/18,,,read,,,,1,,,0,,,,,
27918777,Si te vieras con mis ojos,Carlos Franz,"Franz, Carlos",,"=""""","=""9789569583360""",5,3.82,Alfaguara,Paperback,376,2016,2015,2016/09/17,2016/09/18,,,read,,,,1,,,0,,,,,
23295791,El misterio del planeta de los gusanos,Ken Follett,"Follett, Ken",,"=""""","=""9788490431238""",4,3.01,Montena,Hardcover,176,2014,1976,2016/08/03,2016/09/18,,,read,,,,1,,,0,,,,,
13294350,Colección de misterio y terror,H.P. Lovecraft,"Lovecraft, H.P.",,"=""9587090888""","=""""",0,4.00,Círculo de Lectores,Hardcover,173,2003,2003,,2015/02/17,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",0,3.93,Houghton Mifflin Company,Hardcover,386,2004,1977,,2015/01/18,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
7497646,Marcelino Pan y Vino,José María Sánchez-Silva,"Sánchez-Silva, José María",,"=""8466717269""","=""9788466717267""",2,3.53,Grupo Anaya Comercial,Hardcover,175,2002,1953,,2012/09/26,,,read,,,,1,,,0,,,,,
15755373,Las palabras mágicas,Alfredo Gómez Cerdá,"Cerdá, Alfredo Gómez",,"=""""","=""9789706889263""",3,3.19,SM,Paperback,83,2008,1983,,2012/09/26,,,read,,,,1,,,0,,,,,
13609111,El Escarabajo de Oro y Otros Relatos,Edgar Allan Poe,"Poe, Edgar Allan",,"=""""","=""9789870704706""",3,3.96,"Alfaguara, Clarín",Hardcover,141,2009,1843,2015/03/13,2015/03/07,,,read,,,,1,,,0,,,,,
179780,The Exorcist,William Peter Blatty,"Blatty, William Peter",,"=""0061007226""","=""9780061007224""",5,4.18,HarperTorch,Mass Market Paperback,385,1994,1971,2015/02/16,2014/03/01,,,read,,,,1,,,0,,,,,
16343,The Mysterious Affair at Styles (Hercule Poirot #1),Agatha Christie,"Christie, Agatha",,"=""0646418432""","=""9780646418438""",4,3.98,Deodand,Paperback,121,2002,1920,2015/02/13,2015/02/11,,,read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.26,St. Martin's Press,Paperback,264,2004,1939,2015/02/10,2012/02/10,,,read,,,,1,,,0,,,,,
90601,Abril rojo,Santiago Roncagliolo,"Roncagliolo, Santiago",,"=""9707704624""","=""9789707704626""",3,3.65,Alfaguara,Paperback,344,2006,2002,2015/01/27,2015/01/14,,,read,,,,1,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",4,4.25,Vertigo,Hardcover,296,2005,1990,2015/01/18,2015/01/18,,,read,,,,1,,,0,,,,,
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,"James, E.L.",,"=""1612130291""","=""9781612130293""",1,3.66,Vintage,Paperback,356,2011,2011,2015/01/14,2015/01/14,,,read,,,,1,,,0,,,,,
11125,Digital Fortress,Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.67,Corgi books,Paperback,510,2004,1998,2015/01/07,2012/02/10,,,read,,,,1,,,0,,,,,
53809,Maktub,Paulo Coelho,"Coelho, Paulo",,"=""8408057235""","=""9788408057239""",0,3.41,Planeta Pub Corp,Paperback,192,2005,1994,,2015/01/18,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
24790,Paula,Isabel Allende,"Allende, Isabel",,"=""849759388X""","=""9788497593885""",0,4.14,Nuevas Ediciones de Bolsillo,Pasta blanda,432,2004,1994,,2015/01/18,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",0,3.79,Scribner,Hardcover,96,1996,1952,,2015/01/18,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
6320534,Under the Dome,Stephen King,"King, Stephen",,"=""1439148503""","=""9781439148501""",0,3.91,Scribner,Hardcover,1074,2009,2009,,2015/01/18,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Tony Tanner, Juliet Stevenson, Sam Ngo, Sara Singh, Rosalind Ballaster, Ros Ballaster","=""""","=""""",0,4.08,Penguin Books,Paperback,409,2003,1811,,2015/01/18,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
99561,Looking for Alaska,John Green,"Green, John",,"=""""","=""""",4,4.01,Speak,Paperback,221,2006,2005,2014/11/29,2014/11/23,,,read,,,,1,,,0,,,,,
22729914,O Conto da Ilha Desconhecida,José Saramago,"Saramago, José",Bartolomeu dos Santos,"=""""","=""""",0,3.91,Editorial Caminho,Paperback,45,2013,1997,,2014/08/31,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
